time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-05T22:20:24.158Z,-22.7419,171.8685,10,4.9,mb,,113,4.086,0.6,us,us7000gjpt,2022-04-19T17:39:36.040Z,southeast of the Loyalty Islands,earthquake,9.6,1.3,0.089,39,reviewed,us,us
2022-02-05T10:01:52.572Z,-12.2154,167.0314,244.52,4.4,mb,,116,3.216,0.43,us,us7000gjp6,2022-04-19T17:39:33.040Z,"192 km NNW of Sola, Vanuatu",earthquake,13.9,7,0.098,32,reviewed,us,us
2022-02-05T04:27:31.487Z,-10.7418,164.5779,10,4.7,mb,,133,4.739,0.43,us,us7000gjp4,2022-04-19T17:39:32.040Z,"133 km W of Lata, Solomon Islands",earthquake,6.1,1.9,0.226,8,reviewed,us,us
2022-02-04T21:16:00.094Z,-18.2427,168.2087,21.56,4.7,mb,,75,2.942,0.28,us,us7000gjm0,2022-04-15T17:57:28.040Z,"57 km S of Port-Vila, Vanuatu",earthquake,7.3,5.7,0.118,22,reviewed,us,us
2022-02-04T15:59:20.191Z,-18.2751,167.7623,10,4.9,mb,,76,2.862,0.87,us,us7000ghzj,2022-04-15T17:57:21.040Z,"83 km SW of Port-Vila, Vanuatu",earthquake,7.4,1.9,0.089,40,reviewed,us,us
2022-02-03T22:47:41.480Z,-14.9485,168.336,10,4.7,mb,,52,1.2,1.27,us,us7000gjdy,2022-04-15T17:57:27.040Z,"136 km E of Port-Olry, Vanuatu",earthquake,7.1,1.9,0.098,32,reviewed,us,us
2022-02-01T15:39:26.612Z,-22.9539,171.3794,10,4.6,mb,,117,3.645,0.62,us,us7000givl,2022-04-15T17:57:24.040Z,southeast of the Loyalty Islands,earthquake,7.3,1.9,0.173,13,reviewed,us,us
2022-02-01T15:26:44.628Z,-23.244,171.2247,10,4.3,mb,,156,3.539,0.33,us,us7000giw4,2022-04-15T17:57:24.040Z,southeast of the Loyalty Islands,earthquake,7.3,2,0.376,2,reviewed,us,us
2022-02-01T11:41:35.093Z,-23.1103,170.5092,10,4.7,mb,,79,2.867,0.57,us,us7000ggxc,2022-04-15T17:57:10.040Z,,earthquake,7.9,1.8,0.096,14,reviewed,us,us
2022-01-31T19:47:20.746Z,-16.2127,168.3546,187.45,4.4,mb,,236,1.344,0.72,us,us7000gi0g,2022-04-15T17:57:22.040Z,"101 km E of Lakatoro, Vanuatu",earthquake,16,13.6,0.179,9,reviewed,us,us
2022-01-30T08:03:19.680Z,-15.4728,167.5833,94.32,4.2,mb,,217,0.367,0.77,us,us7000ghyf,2022-04-15T17:57:20.040Z,"45 km E of Luganville, Vanuatu",earthquake,13.4,6.2,0.152,13,reviewed,us,us
2022-01-30T08:00:22.334Z,-18.5511,170.7613,199.12,4.1,mb,,265,4.595,0.37,us,us7000ghye,2022-04-15T17:57:20.040Z,"190 km NE of Isangel, Vanuatu",earthquake,7.8,13.1,0.166,11,reviewed,us,us
2022-01-28T19:59:22.421Z,-11.3687,166.8007,217.37,4.3,mb,,71,4.072,0.78,us,us7000ghnu,2022-04-09T20:19:16.040Z,"130 km ESE of Lata, Solomon Islands",earthquake,10.8,7.5,0.088,44,reviewed,us,us
2022-01-28T13:51:51.928Z,-16.4218,173.5379,10,4.4,mb,,84,4.513,0.82,us,us7000ghnn,2022-04-09T20:19:15.040Z,Fiji region,earthquake,14.7,1.9,0.144,14,reviewed,us,us
2022-01-28T09:29:01.456Z,-16.6408,173.7382,10,4.5,mb,,75,4.267,0.32,us,us7000ghng,2022-04-09T20:19:14.040Z,Fiji region,earthquake,9.1,1.9,0.151,13,reviewed,us,us
2022-01-28T08:53:38.010Z,-16.5578,173.4551,10,4.5,mb,,90,4.551,0.94,us,us7000ghnf,2022-04-09T20:19:13.040Z,Fiji region,earthquake,12.8,1.9,0.157,14,reviewed,us,us
2022-01-26T11:11:41.700Z,-19.2384,168.5609,57.45,4.9,mb,,79,3.446,0.77,us,us7000gf8i,2022-04-09T20:19:07.040Z,"82 km WNW of Isangel, Vanuatu",earthquake,8.2,7.3,0.083,46,reviewed,us,us
2022-01-24T17:58:58.972Z,-11.6809,166.1795,73.25,4.5,mb,,147,3.873,1.18,us,us7000ggr7,2022-04-09T20:18:58.040Z,"113 km SSE of Lata, Solomon Islands",earthquake,7.9,8.1,0.151,13,reviewed,us,us
2022-01-23T18:19:47.815Z,-18.436,176.3294,10,4.7,mb,,71,1.777,1.07,us,us7000ggni,2022-04-09T20:18:55.040Z,"134 km WSW of Nadi, Fiji",earthquake,5.9,1.8,0.092,36,reviewed,us,us
2022-01-22T21:48:27.341Z,-18.9623,169.3975,240.84,5.1,mb,,28,4.065,0.67,us,us7000ge9z,2022-04-09T20:18:51.040Z,"65 km N of Isangel, Vanuatu",earthquake,7.7,4.3,0.047,150,reviewed,us,us
2022-01-21T09:28:14.271Z,-15.9693,168.295,168.17,4.4,mb,,148,1.172,0.5,us,us7000gfw2,2022-04-01T17:40:37.040Z,"95 km E of Lakatoro, Vanuatu",earthquake,7.4,5.1,0.11,24,reviewed,us,us
2022-01-20T15:47:09.565Z,-14.9736,167.8512,10,4.4,mb,,217,0.782,0.91,us,us7000gfut,2022-04-01T17:40:36.040Z,"84 km E of Port-Olry, Vanuatu",earthquake,7.4,1.9,0.203,9,reviewed,us,us
2022-01-20T10:58:09.665Z,-14.988,167.9446,10,5.4,mww,,46,0.848,1.39,us,us7000gdi9,2022-04-01T17:40:21.040Z,"93 km E of Port-Olry, Vanuatu",earthquake,6.1,1.7,0.08,15,reviewed,us,us
2022-01-19T21:38:53.217Z,-14.9355,167.4095,145.92,4.4,mb,,194,0.546,0.69,us,us7000gfl6,2022-04-01T17:40:35.040Z,"38 km ENE of Port-Olry, Vanuatu",earthquake,10.5,5.8,0.239,5,reviewed,us,us
2022-01-19T17:45:10.799Z,-16.9282,168.2998,217.56,4.4,mb,,124,1.81,0.69,us,us7000gfl2,2022-04-01T17:40:35.040Z,"89 km N of Port-Vila, Vanuatu",earthquake,11.7,4.8,0.169,10,reviewed,us,us
2022-01-19T05:14:04.483Z,-10.7406,166.4796,194.4,4.4,mb,,122,4.731,0.66,us,us7000gfke,2022-04-01T17:40:35.040Z,"74 km E of Lata, Solomon Islands",earthquake,8.8,5.8,0.162,14,reviewed,us,us
2022-01-18T14:40:25.171Z,-11.3692,167.0713,262.25,4.2,mb,,104,4.055,0.65,us,us7000gfai,2022-04-01T17:40:34.040Z,"156 km ESE of Lata, Solomon Islands",earthquake,8.7,11.5,0.176,9,reviewed,us,us
2022-01-17T19:51:36.826Z,-16.0084,167.9298,175.67,4.2,mb,,209,0.895,0.5,us,us7000gf1s,2022-04-01T17:40:32.040Z,"55 km E of Lakatoro, Vanuatu",earthquake,6.7,6.8,0.147,13,reviewed,us,us
2022-01-17T01:03:46.014Z,-14.3814,167.2592,176.84,4.2,mb,,92,1.06,0.66,us,us7000gf02,2022-04-01T17:40:31.040Z,"64 km SSW of Sola, Vanuatu",earthquake,15.5,8.1,0.098,29,reviewed,us,us
2022-01-16T05:17:58.947Z,-13.3101,167.1432,197.4,5.3,mww,,46,2.125,0.46,us,us7000gcdg,2022-04-01T17:40:12.040Z,"76 km NW of Sola, Vanuatu",earthquake,9.9,6.1,0.086,13,reviewed,us,us
2022-01-15T14:37:11.315Z,-10.5573,161.2133,35,4.3,mb,,108,1.67,0.9,us,us7000geww,2022-04-01T17:40:29.040Z,"78 km W of Kirakira, Solomon Islands",earthquake,8.6,2,0.154,12,reviewed,us,us
2022-01-14T08:21:27.672Z,-22.2582,170.4785,10,4.5,mb,,107,2.827,0.74,us,us7000gdxt,2022-03-19T22:08:01.040Z,"279 km ESE of Tadine, New Caledonia",earthquake,9.4,2,0.181,9,reviewed,us,us
2022-01-14T01:28:44.660Z,-18.6356,176.3698,10,4.3,mb,,123,1.828,0.93,us,us7000gdxm,2022-03-19T22:08:00.040Z,"144 km SW of Nadi, Fiji",earthquake,8.4,1.9,0.267,6,reviewed,us,us
2022-01-13T02:42:16.982Z,-11.4213,166.644,10,4.4,mb,,84,4.038,0.63,us,us7000gdvk,2022-03-19T22:07:55.040Z,"120 km SE of Lata, Solomon Islands",earthquake,13.8,1.9,0.22,6,reviewed,us,us
2022-01-10T14:32:42.962Z,-14.8128,168.0575,10,4.6,mb,,119,1.038,0.9,us,us7000gd6y,2022-03-19T22:07:36.040Z,"108 km ENE of Port-Olry, Vanuatu",earthquake,4.2,1.9,0.165,11,reviewed,us,us
2022-01-10T08:42:46.318Z,-12.63,166.8328,126.3,4.4,mb,,145,2.823,0.45,us,us7000gd6n,2022-03-19T22:07:35.040Z,"158 km NNW of Sola, Vanuatu",earthquake,12.7,8.7,0.139,15,reviewed,us,us
2022-01-07T22:57:33.378Z,-20.4869,169.8026,128.7,4.3,mb,,189,3.047,0.55,us,us7000ga27,2022-03-12T22:19:16.040Z,"117 km SSE of Isangel, Vanuatu",earthquake,9.1,9.1,0.169,10,reviewed,us,us
2022-01-06T17:56:35.075Z,-11.0696,166.4877,139.59,4.4,mb,,72,4.406,0.58,us,us7000gc1r,2022-03-12T22:19:23.040Z,"84 km ESE of Lata, Solomon Islands",earthquake,10.3,2.7,0.092,34,reviewed,us,us
2022-01-06T02:48:36.008Z,-20.3159,168.8933,10,4.7,mb,,111,2.653,0.5,us,us7000gc18,2022-03-12T22:19:22.040Z,"94 km SSW of Isangel, Vanuatu",earthquake,5.5,1.9,0.142,15,reviewed,us,us
2022-01-06T02:00:46.931Z,-20.3209,168.7935,10,4.6,mb,,85,2.603,0.79,us,us7000gc17,2022-03-12T22:19:22.040Z,"100 km SSW of Isangel, Vanuatu",earthquake,8,1.9,0.206,7,reviewed,us,us
2022-01-05T19:42:35.932Z,-11.5589,166.4968,127.95,4.8,mww,,42,3.925,0.59,us,us7000g9bj,2022-03-12T22:19:10.040Z,"119 km SE of Lata, Solomon Islands",earthquake,9.1,4.9,0.098,10,reviewed,us,us
2022-01-05T16:43:09.361Z,-18.9797,169.6122,267.22,5,mww,,40,4.143,0.79,us,us7000g9aj,2022-03-12T22:19:09.040Z,Vanuatu,earthquake,6.6,4.1,0.098,10,reviewed,us,us
2022-01-05T11:46:20.751Z,-20.1713,168.814,10,5.2,mww,,55,2.743,0.76,us,us7000g97b,2022-03-12T22:19:09.040Z,"85 km SW of Isangel, Vanuatu",earthquake,3.9,1.8,0.098,10,reviewed,us,us
2022-01-05T01:08:02.011Z,-17.88,168.3867,57.97,5,mww,,82,2.672,0.76,us,us7000g93v,2022-03-12T22:19:08.040Z,"17 km SSE of Port-Vila, Vanuatu",earthquake,8.4,5.1,0.089,12,reviewed,us,us
2022-01-05T00:47:46.450Z,-20.2727,168.8428,34.07,4.1,mb,,139,2.667,0.87,us,us7000gbzc,2022-03-12T22:19:21.040Z,"93 km SSW of Isangel, Vanuatu",earthquake,6.5,6.5,0.145,13,reviewed,us,us
2022-01-04T18:31:55.600Z,-20.4804,169.7151,117.71,5.8,mww,,38,2.993,0.84,us,us7000g8zf,2022-03-12T22:19:07.040Z,"113 km SSE of Isangel, Vanuatu",earthquake,4.5,3.6,0.049,40,reviewed,us,us
2022-01-04T14:15:06.617Z,-16.0891,168.1964,185.3,4.3,mb,,145,1.149,0.62,us,us7000g8xm,2022-03-12T22:19:07.040Z,"83 km E of Lakatoro, Vanuatu",earthquake,9.8,5.4,0.137,17,reviewed,us,us
2022-01-03T14:35:51.098Z,-15.014,166.8512,12.74,4.6,mb,,93,0.548,0.43,us,us7000gbl9,2022-03-12T22:19:19.040Z,"24 km W of Port-Olry, Vanuatu",earthquake,4.6,5.2,0.128,23,reviewed,us,us
2022-01-03T07:57:59.462Z,-19.9693,168.3208,10,4.3,mb,,158,2.729,0.43,us,us7000gbkz,2022-03-12T22:19:19.040Z,"111 km WSW of Isangel, Vanuatu",earthquake,12.1,1.8,0.238,6,reviewed,us,us
2022-01-03T07:49:00.735Z,-11.7633,167.3132,264.09,4.1,mb,,120,3.663,0.69,us,us7000gbkw,2022-03-12T22:19:18.040Z,"201 km SE of Lata, Solomon Islands",earthquake,11.4,9,0.13,18,reviewed,us,us
2022-01-03T02:09:44.647Z,-13.1864,166.8148,104,6,mww,,33,2.278,1.18,us,us7000g8kq,2022-03-12T22:19:02.040Z,"110 km NW of Sola, Vanuatu",earthquake,8.9,1.8,0.053,34,reviewed,us,us
2022-01-03T00:05:01.645Z,-14.8679,167.3603,104.47,4.3,mb,,208,0.595,0.88,us,us7000g8k5,2022-03-12T22:19:02.040Z,"36 km ENE of Port-Olry, Vanuatu",earthquake,13.8,6.9,0.116,21,reviewed,us,us
2022-01-02T02:08:14.362Z,-10.1689,161.0132,10,4.4,mb,,81,1.276,1.04,us,us7000gbdl,2022-03-12T22:19:17.040Z,"104 km WNW of Kirakira, Solomon Islands",earthquake,6.6,1.8,0.155,15,reviewed,us,us
